102	600007	中国国贸 点评	房地产业	16.20	-1.64%	163	16	0	0	1427	.1	.24	4.99	-6.85	2.3	1	0	-1.2	3.5	.6	-2.9	59	1.09	4.5	5.7	26.4	22.9	39.1	38.5	30.0	32.9	3.65	1.57
103	600533	栖霞建设 点评	房地产业	4.05	-2.17%	43	9	0	0	-3116	-.76	-1.41	-14.14	-4.03	-6.2	0	0	1	-7.2	1.6	4.6	79	0.82	9.6	8.6	26.9	34.1	31.7	30.1	31.8	27.2	11.64	1.78
104	600807	济南高新 点评	房地产业	4.80	-2.44%	38	-19	0	0	-1555	-.31	-2.9	-16.11	-2.35	-6	0	0	-2.8	-3.2	-5.2	11.2	35	0.59	0.4	3.2	13.9	17.1	34.2	39.4	51.5	40.3	6.74	0.93
105	000540	中天金融 点评	房地产业	2.54	-2.68%	177	-15	0	0	-10718	-.61	-.47	-35.57	.25	-22.8	0	0	-16.1	-6.7	11.4	11.4	80	0.74	4.3	20.4	24.4	31.1	35.2	23.8	36.1	24.7	2.64	2.66
106	600067	冠城大通 点评	房地产业	4.06	-3.10%	61	231	0	0	-8536	-1.39	-2.83	-24.96	-4.95	-9.8	0	0	-8.8	-1	5.3	4.5	83	0.71	8.2	17.0	28.4	29.4	34.0	28.7	29.4	24.9	14.05	1.02
107	000897	津滨发展 点评	房地产业	3.49	-3.32%	56	12	0	0	-13131	-2.16	-2.34	-17.77	-2.82	-10.8	0	0	-7.5	-3.3	0	10.8	74	0.83	11.0	18.5	20.4	23.7	30.3	30.3	38.3	27.5	19.99	1.72
108	002244	滨江集团 点评	房地产业	6.86	-3.38%	184	12	0	0	1532	.09	.47	17.04	4.14	5.2	1	0	-.1	5.3	4.5	-9.7	52	1.49	6.0	6.1	22.8	17.5	37.4	32.9	33.8	43.5	1.58	1.42
109	000537	广宇发展 点评	房地产业	17.01	-3.52%	295	-25	0	0	2280	.08	.27	15.8	-19.39	6.6	1	0	-2.3	8.9	3.3	-9.9	55	1.37	7.0	9.3	23.8	14.9	32.4	29.1	36.8	46.7	1.18	1.12
110	000667	美好置业 点评	房地产业	2.15	-4.87%	52	-7	0	0	-5168	-1.01	.32	-3.92	-13.21	-4.6	0	0	-4	-.6	.2	4.4	74	1.02	10.9	14.9	23.9	24.5	32.0	31.8	33.2	28.8	21.14	1.09
111	600773	西藏城投 点评	房地产业	19.24	-4.94%	158	138	0	0	-9487	-.58	-1.05	-37.31	-17.9	-19	0	0	-15.1	-3.9	1.1	17.9	64	0.60	2.7	17.8	19.8	23.7	31.7	30.6	45.8	27.9	3.11	1.68
112	600555	*ST海创 点评	房地产业	1.34	-4.96%	13	-26	-10.07	-18.29	-553	-.45	-.04	-53.98	-54.07	-21.5	0	0	-15.7	-5.8	8.1	13.4	70	0.47	0.0	15.7	24.3	30.1	45.9	37.8	29.8	16.4	1.94	1.86
113	000573	粤宏远A 点评	房地产业	4.38	-5.19%	28	16	0	0	-2889	-1	2.15	-.08	-8.82	-4.8	0	0	-2.9	-1.9	.2	4.6	63	1.16	5.6	8.5	23.4	25.3	33.6	33.4	37.4	32.8	21.37	1.65
114	600322	天房发展 点评	房地产业	3.07	-6.12%	34	-19	0	0	-14956	-3.64	-8.93	-43.74	-.45	-14.6	0	0	-8.9	-5.7	1.7	12.9	85	0.54	14.5	23.4	20.7	26.4	28.0	26.3	36.8	23.9	27.41	1.64
115	600510	黑牡丹 点评	房地产业	11.60	-6.38%	118	14	0	0	-6629	-.6	-2.09	-19.2	-12.23	-6.1	0	0	-4	-2.1	-1.8	7.9	73	0.71	5.7	9.7	27.5	29.6	32.5	34.3	34.3	26.4	9.21	1.42
116	000918	嘉凯城 点评	房地产业	3.20	-6.98%	58	-8	0	0	-17892	-2.83	-6.22	-41.57	-1.12	-17.6	0	0	-13.1	-4.5	6.1	11.5	74	0.54	4.8	17.9	23.6	28.1	33.4	27.3	38.2	26.7	16.96	1.40
